Input File / Team Number,68,69,124,149,211
462,3,1,3,2,3
463,3,1,3,2,3
464,3,1,3,2,3
465,3,1,3,2,3
466,3,1,3,2,3
467,3,1,3,2,3
468,3,1,3,2,3
469,3,1,3,2,3
470,3,1,3,2,3
471,3,1,3,2,3
472,3,1,3,2,3
473,3,1,3,2,3
474,3,1,3,2,3
475,3,1,3,2,3
476,3,1,3,2,3
477,3,1,3,2,3
478,3,1,3,2,3
479,3,1,3,2,3
480,3,1,3,2,3
481,3,1,3,2,3
482,3,1,3,2,3
483,3,1,3,2,3
484,3,1,3,2,3
485,3,1,3,2,3
486,3,1,3,2,3
487,3,1,3,2,3
488,3,1,3,2,3
489,3,1,3,2,3
490,3,1,3,2,3
491,3,1,3,2,3
492,3,1,3,2,3
493,3,1,3,2,3
494,3,1,3,2,3
495,3,1,3,2,3
496,3,1,3,2,3
497,3,1,3,2,3
498,3,1,3,2,3
499,3,1,3,2,3
500,3,1,3,2,3
501,3,1,3,2,3
502,3,1,3,2,3
503,3,1,3,2,3
504,3,1,3,2,3
505,3,1,3,2,3
506,3,1,3,2,3
507,3,1,3,2,3
508,3,1,3,2,3
509,3,1,3,2,3
510,3,1,3,2,3
511,3,1,3,2,3
512,3,1,3,2,3
513,3,1,3,2,3
514,3,1,3,2,3
515,3,1,3,2,3
516,3,1,3,2,3
517,3,1,3,2,3
518,3,1,3,2,3
519,3,1,3,2,3
520,3,1,3,2,3
521,1,1,1,1,1
522,3,1,3,2,3
523,3,1,3,2,3
524,3,1,3,2,3
525,3,1,3,2,3
526,3,1,3,2,3
527,3,1,3,2,3
528,3,1,3,1,3
529,3,1,3,1,3
530,3,1,3,2,3
531,3,1,3,2,3
532,3,1,3,2,3
533,3,1,3,2,3
534,3,1,3,2,3
535,3,1,3,2,3
536,3,1,3,2,3
537,3,1,3,2,3
538,3,1,3,2,3
539,3,1,3,2,3
540,3,1,3,2,3
541,3,1,3,2,3
542,3,1,3,2,3
543,3,1,3,2,3
544,3,1,3,2,3
545,3,1,3,2,3
546,3,1,3,2,3
547,3,1,3,2,3
548,3,1,3,2,3
549,3,1,3,2,3
550,3,1,3,2,3
551,3,1,3,2,3
552,3,1,3,2,3
553,3,1,3,2,3
554,3,1,3,2,3
555,3,1,3,2,3
556,3,1,3,2,3
557,3,1,3,2,3
558,3,1,3,2,3
559,3,1,3,2,3
560,3,1,3,2,3
561,3,1,3,2,3
562,3,1,3,2,3
563,3,1,3,2,3
564,3,1,3,2,3
565,3,1,3,2,3
566,3,1,3,2,3
567,3,1,3,2,3
568,3,1,3,2,3
569,3,1,3,2,3
570,3,1,3,2,3
571,3,1,3,2,3
572,3,1,3,2,3
573,3,1,3,2,3
574,3,1,3,2,3
575,3,1,3,2,3
576,3,1,3,2,3
577,3,1,3,2,3
578,3,1,3,2,3
579,3,1,3,2,3
580,3,1,3,2,3
581,3,1,3,2,3
582,3,1,3,2,3
583,3,1,3,2,3
584,3,1,3,2,3
585,3,1,3,2,3
586,3,1,3,2,3
587,3,1,3,2,3
588,3,1,3,2,3
589,3,1,3,2,3
590,3,1,3,2,3
591,3,1,3,2,3
592,3,1,3,2,3
593,3,1,3,2,3
594,3,1,3,2,3
595,3,1,3,2,3
596,3,1,3,2,3
597,3,1,3,2,3
598,3,1,3,2,3
599,3,1,3,2,3
600,3,1,3,2,3
601,3,1,3,2,3
602,3,1,3,2,3
603,3,1,3,2,3
604,3,1,3,2,3
605,3,1,3,2,3
606,3,1,3,2,3
607,3,1,3,2,3
608,3,1,3,2,3
609,4,1,4,3,2
610,4,1,4,3,2
611,4,1,4,3,2
612,3,1,3,2,3
613,3,1,3,2,3
614,3,1,3,2,3
615,3,1,3,2,3
616,3,1,3,2,3
617,3,1,3,2,3
618,4,1,3,2,4
619,3,1,3,2,3
620,3,1,3,2,3
621,3,1,3,2,3
622,3,1,3,2,3
623,3,1,3,2,3
624,3,1,3,2,3
625,3,1,3,2,3
626,3,1,3,2,3
627,3,1,3,2,3
628,3,1,3,2,3
629,3,1,3,2,3
630,3,1,3,2,3
631,3,1,3,2,3
632,3,1,3,2,3
633,3,1,3,2,3
634,3,1,3,2,3
635,3,1,3,2,3
636,3,1,3,2,3
637,3,1,3,2,3
638,3,1,3,2,3
639,3,1,3,2,3
640,3,1,3,2,3
641,3,1,3,2,3
642,3,1,3,1,3
643,3,1,3,1,3
644,3,1,3,1,3
645,3,1,3,2,3
646,3,1,3,2,3
647,3,1,3,2,3
648,3,1,3,2,3
649,3,1,3,2,3
650,3,1,3,2,3
651,3,1,3,2,3
652,3,1,3,2,3
653,3,1,3,2,3
654,3,1,3,2,3
655,3,1,3,2,3
656,3,1,3,2,3
657,3,1,3,2,3
658,3,1,3,2,3
659,3,1,3,2,3
660,3,1,3,2,3
661,3,1,3,2,3
662,3,1,3,2,3
663,3,1,3,2,3
664,3,1,3,2,3
665,3,1,3,2,3
666,3,1,3,2,3
667,3,1,3,2,3
668,3,1,3,2,3
669,3,1,3,2,3
670,3,1,3,2,3
671,3,1,3,2,3
672,3,1,3,2,3
673,3,1,3,2,3
674,3,1,3,2,3
675,3,1,3,2,3
676,3,1,3,2,3
677,3,1,3,2,3
678,3,1,3,2,3
679,3,1,3,2,3
680,3,1,3,2,3
681,3,1,3,2,3
682,3,1,3,2,3
683,3,1,3,2,3
684,3,1,3,2,3
685,3,1,3,2,3
686,3,1,3,2,3
687,3,1,3,2,3
688,3,1,3,2,3
689,3,1,3,2,3
690,3,1,3,2,3
691,3,1,3,2,3
692,3,1,3,2,3
693,3,1,3,2,3
694,3,1,3,2,3
695,3,1,3,2,3
696,1,1,1,1,1
697,1,1,1,1,1
698,1,1,1,1,1
699,3,1,3,2,3
700,3,1,3,2,3
701,3,1,3,2,3
702,3,1,3,2,3
703,3,1,3,2,3
704,3,1,3,2,3
705,1,1,1,1,1
706,1,1,1,1,1
707,1,1,1,1,1
708,3,1,3,2,3
709,4,1,2,3,4
710,3,1,3,2,3
711,1,1,1,1,1
712,1,1,1,1,1
713,1,1,1,1,1
714,3,1,3,2,3
715,3,1,3,2,3
716,3,1,3,2,3
717,3,1,3,2,3
718,3,1,3,2,3
719,4,1,2,3,4
720,3,1,3,2,3
721,3,1,3,2,3
722,3,1,3,2,3
723,3,1,3,2,3
724,3,1,3,2,3
725,3,1,3,2,3
